id,title,dominant_topic,topic_name,topic_confidence
https://openalex.org/W2126925107,Balancing ecosystem services with energy and food security – Assessing trade-offs from reservoir operation and irrigation investments in Kenya's Tana Basin,0,Renewable_Energy_General,0.9028452340773323
https://openalex.org/W2527040305,Blue water scarcity in the Black Sea catchment: Identifying key actors in the water-ecosystem-energy-food nexus,0,Renewable_Energy_General,0.2
https://openalex.org/W4236106987,"Location, location, location",0,Renewable_Energy_General,0.2
https://openalex.org/W3059979267,Bridging the Gap Between Biofuels and Biodiversity Through Monetizing Environmental Services of <i>Miscanthus</i> Cultivation,0,Renewable_Energy_General,0.5498988594319114
https://openalex.org/W2533996412,A fuzzy information axiom based method to determine the optimal location for a biomass power plant: A case study in Aegean Region of Turkey,0,Renewable_Energy_General,0.2
https://openalex.org/W2016898541,Fouling assemblages on offshore wind power plants and adjacent substrata,0,Renewable_Energy_General,0.2
https://openalex.org/W2489683008,Benthic and fish aggregation inside an offshore wind farm: Which effects on the trophic web functioning?,0,Renewable_Energy_General,0.2
https://openalex.org/W3196641763,"Energy, economic and environmental GIS–based analysis of shallow geothermal potential in urban areas—A Spanish case example",0,Renewable_Energy_General,0.2
https://openalex.org/W2741301089,An ecosystem services perspective for classifying and valuing the environmental impacts of geothermal power projects,0,Renewable_Energy_General,0.2
https://openalex.org/W3081673917,Renewable energy homes for marine life: Habitat potential of a tidal energy project for benthic megafauna,0,Renewable_Energy_General,0.2
https://openalex.org/W2339836151,Impacts of oil spills on seabirds: Unsustainable impacts of non-renewable energy,3,Wind_Energy_Impacts,0.5453791841755959
https://openalex.org/W2896821741,Environmental optimization of biomass use for energy under alternative future energy scenarios for Switzerland,0,Renewable_Energy_General,0.2
https://openalex.org/W3008395278,"Energy crops in marginal areas: Scenario-based assessment through ecosystem services, as support to sustainable development",0,Renewable_Energy_General,0.5979321520086853
https://openalex.org/W2213876267,Potential environmental impact of tidal energy extraction in the Pentland Firth at large spatial scales: results of a biogeochemical model,3,Wind_Energy_Impacts,0.35046660139962776
https://openalex.org/W4210403767,The effect of substituting energy crop with agricultural waste on the dynamics of bacterial communities in a two-stage anaerobic digester,0,Renewable_Energy_General,0.2
https://openalex.org/W142560756,Rethinking Underwater Sound-Recording Methods to Work at Tidal-Stream and Wave-Energy Sites,0,Renewable_Energy_General,0.2
https://openalex.org/W4292013964,Commercial cuttlefish exposed to noise from offshore windmill construction show short-range acoustic trauma,3,Wind_Energy_Impacts,0.7881506324859004
https://openalex.org/W2638888120,Transient trade‐off between climate benefit and biodiversity loss of harvesting stumps for bioenergy,0,Renewable_Energy_General,0.5895747260201971
https://openalex.org/W4377041515,No Observed Effects of Subsea Renewable Energy Infrastructure on Benthic Environments,4,Hydropower_Aquatic,0.5827232855836716
https://openalex.org/W2887801312,The social and ecological footprint of renewable power generation plants. Balancing social requirements and ecological impacts in an integrated approach,0,Renewable_Energy_General,0.2
https://openalex.org/W2290171240,Expected Effects of Offshore Wind Farms on Mediterranean Marine Life,3,Wind_Energy_Impacts,0.6130393984760549
https://openalex.org/W2044471333,Effects of offshore wind farms on marine wildlife—a generalized impact assessment,3,Wind_Energy_Impacts,0.6844449105642582
https://openalex.org/W4313281866,Small Hydropower Plants’ Impacts on the Ecological Status Indicators of Urban Rivers,4,Hydropower_Aquatic,0.8116499918866804
https://openalex.org/W3030226019,Passive acoustic methods for tracking the 3D movements of small cetaceans around marine structures,3,Wind_Energy_Impacts,0.9921834340726856
https://openalex.org/W1997916331,Emergy and ecosystem services: A national biogeographical assessment,0,Renewable_Energy_General,0.2
https://openalex.org/W2608453994,Forbs enhance productivity of unfertilised grass-clover leys and support low-carbon bioenergy,2,Solar_Biomass_Production,0.788722383596923
https://openalex.org/W2921553536,Is wind energy increasing the impact of socio-ecological change on Mediterranean mountain ecosystems? Insights from a modelling study relating wind power boost options with a declining species,0,Renewable_Energy_General,0.2
https://openalex.org/W4322619722,Renewable Energies and Architectural Heritage: Advanced Solutions and Future Perspectives,0,Renewable_Energy_General,0.8767326775847116
https://openalex.org/W4296184342,Over a decade of failure to implement <scp>UNEP</scp>/<scp>EUROBATS</scp> guidelines in wind energy planning: A call for action,3,Wind_Energy_Impacts,0.5581367844756733
https://openalex.org/W2913839590,Anaerobic digestion of wetland biomass from conservation management for biogas production,0,Renewable_Energy_General,0.2
https://openalex.org/W2501387859,Achieving Blue Growth through maritime spatial planning: Offshore wind energy optimization and biodiversity conservation in Spain,0,Renewable_Energy_General,0.2
https://openalex.org/W3000501898,Energy crops in urban parks as a promising alternative to traditional lawns – Perceptions and a cost-benefit analysis,2,Solar_Biomass_Production,0.5097458955666033
https://openalex.org/W4377231982,Environmental assessment of mountain grassland farms with mixed cattle systems: use of bioeconomic simulations,2,Solar_Biomass_Production,0.7037660263904962
https://openalex.org/W2117063002,Energyscapes: Linking the energy system and ecosystem services in real landscapes,0,Renewable_Energy_General,0.2
https://openalex.org/W2892492548,How is biodiversity protection influencing the potential for bioenergy feedstock production on grasslands?,0,Renewable_Energy_General,0.8334526450007526
https://openalex.org/W4383163072,Algal biohydrogen production: Impact of biodiversity and nanomaterials induction,0,Renewable_Energy_General,0.2
https://openalex.org/W1992041753,"Consequential life cycle assessment of biogas, biofuel and biomass energy options within an arable crop rotation",0,Renewable_Energy_General,0.5177692942920064
https://openalex.org/W3014759955,Consistent effects of wind turbines on habitat selection of capercaillie across Europe,0,Renewable_Energy_General,0.2
https://openalex.org/W2123321255,Environment and energy in Iceland: A comparative analysis of values and impacts,0,Renewable_Energy_General,0.2
https://openalex.org/W2064241303,Environmental Impact Assessments for wave energy developments – Learning from existing activities and informing future research priorities,0,Renewable_Energy_General,0.2
https://openalex.org/W3163193142,Environmental and social impacts of the increasing number of geothermal power plants (Büyük Menderes Graben—Turkey),0,Renewable_Energy_General,0.2
https://openalex.org/W2022107327,FORUM: Searching for biodiversity gains through woodfuel and forest management,0,Renewable_Energy_General,0.6416226190059309
https://openalex.org/W1994187052,Spatial distribution of wind turbines is crucial for the survival of red kite populations,0,Renewable_Energy_General,0.2
https://openalex.org/W4381685383,Hydropowering sustainability transformation: policy frames on river use and restoration in Finland,4,Hydropower_Aquatic,0.5599614012525843
https://openalex.org/W2997726257,Modelling thickness variations of macrofouling communities on offshore platforms in the Dutch North Sea,4,Hydropower_Aquatic,0.8085436461389373
https://openalex.org/W4387685601,High-resolution mapping of land use changes in Norwegian hydropower systems,0,Renewable_Energy_General,0.43867467421138784
https://openalex.org/W3089401975,"The Land Sparing, Water Surface Use Efficiency, and Water Surface Transformation of Floating Photovoltaic Solar Energy Installations",2,Solar_Biomass_Production,0.5349652317688823
https://openalex.org/W4386032695,Fit-for-Purpose Information for Offshore Wind Farming Applications—Part-I: Identification of Needs and Solutions,0,Renewable_Energy_General,0.3956826856083587
https://openalex.org/W3197699726,Strategic deployment of riparian buffers and windbreaks in Europe can co-deliver biomass and environmental benefits,0,Renewable_Energy_General,0.890086218495378
https://openalex.org/W3216341992,Integral analysis of environmental and economic performance of combined agricultural intensification &amp; bioenergy production in the Orinoquia region,0,Renewable_Energy_General,0.9548681565751457
https://openalex.org/W2059918370,Assessing underwater noise levels during pile-driving at an offshore windfarm and its potential effects on marine mammals,0,Renewable_Energy_General,0.2
https://openalex.org/W2152519599,Envisioning the sustainability of the production of short rotation coppice on grassland,0,Renewable_Energy_General,0.9631117162223366
https://openalex.org/W2549506865,"Marine Microalgae: Climate, Energy, and Food Security from the Sea",0,Renewable_Energy_General,0.2
https://openalex.org/W2241367147,Bioenergy and the city – What can urban forests contribute?,0,Renewable_Energy_General,0.2
https://openalex.org/W2288114714,Reclamation of intensively managed soils in temperate regions by addition of wood bottom ash containing charcoal: SOM composition and microbial functional diversity,0,Renewable_Energy_General,0.2
https://openalex.org/W2546417785,The effect of PV siting on power system flexibility needs,0,Renewable_Energy_General,0.2
https://openalex.org/W1969190761,Modelling flight heights of marine birds to more accurately assess collision risk with offshore wind turbines,3,Wind_Energy_Impacts,0.9945577460260419
https://openalex.org/W2783997119,Swimming Speed of a Harbor Porpoise (Phocoena phocoena) During Playbacks of Offshore Pile Driving Sounds,0,Renewable_Energy_General,0.2
https://openalex.org/W3118375922,Hydrogen in energy transition: A review,0,Renewable_Energy_General,0.2
https://openalex.org/W4224040688,Evaluating the potential of marginal lands available for sustainable cellulosic biofuel production in Italy,0,Renewable_Energy_General,0.2
https://openalex.org/W2313168197,More value from food waste: Lactic acid and biogas recovery,0,Renewable_Energy_General,0.2
https://openalex.org/W4225270071,Synergic effects of land-use management systems towards the reclamation of Aeolian Desertified Land in the Shiyang River Basin,4,Hydropower_Aquatic,0.4624449442458778
https://openalex.org/W3049197992,Colonisation of wave power foundations by mobile mega- and macrofauna – a 12 year study,4,Hydropower_Aquatic,0.8260884424567226
https://openalex.org/W2046623739,Emergy-based indices and ratios to evaluate the sustainable use of resources,0,Renewable_Energy_General,0.2
https://openalex.org/W4211215782,The quest for sustainable forest bioenergy: win-win solutions for climate and biodiversity,0,Renewable_Energy_General,0.9914515484783474
https://openalex.org/W2061311467,Multi-scale integrated assessment of soybean biodiesel in Brazil,0,Renewable_Energy_General,0.2
https://openalex.org/W2747818052,Predicting the impacts of wind farms on seabirds: An individual‐based model,3,Wind_Energy_Impacts,0.9938968699833065
https://openalex.org/W2783707506,Modeling Net Land Occupation of Hydropower Reservoirs in Norway for Use in Life Cycle Assessment,2,Solar_Biomass_Production,0.5335957229084958
https://openalex.org/W2101485130,Linking Energy- and Land-Use Systems: Energy Potentials and Environmental Risks of Using Agricultural Residues in Tanzania,0,Renewable_Energy_General,0.9866024823085003
https://openalex.org/W2086446692,The contribution of Utility-Scale Solar Energy to the global climate regulation and its effects on local ecosystem services,0,Renewable_Energy_General,0.8516839850251743
https://openalex.org/W1969132962,Perennial energy cropping systems affect soil enzyme activities and bacterial community structure in a South European agricultural area,0,Renewable_Energy_General,0.2
https://openalex.org/W4285388400,Small Hydropower—Small Ecological Footprint? A Multi-Annual Environmental Impact Analysis Using Aquatic Macroinvertebrates as Bioindicators. Part 1: Effects on Community Structure,4,Hydropower_Aquatic,0.9207615313159863
https://openalex.org/W2048195409,Artificial reef effect and fouling impacts on offshore wave power foundations and buoys – a pilot study,0,Renewable_Energy_General,0.2
https://openalex.org/W2291517943,Experts' opinions on the effects of renewable energy development on ecosystem services in the Alpine region,0,Renewable_Energy_General,0.9913419588354904
https://openalex.org/W2294955253,Quantifying pursuit‐diving seabirds’ associations with fine‐scale physical features in tidal stream environments,3,Wind_Energy_Impacts,0.9949086046211102
https://openalex.org/W2903826421,Stand Volume Production in the Subsequent Stand during Three Decades Remains Unaffected by Slash and Stump Harvest in Nordic Forests,2,Solar_Biomass_Production,0.9956109081969757
https://openalex.org/W1533645601,Environmental impact assessment of offshore wind farms<scp>:</scp> a simulation‐based approach,3,Wind_Energy_Impacts,0.9927081394862118
https://openalex.org/W3004960181,"Human waste anaerobic digestion as a promising low-carbon strategy: Operating performance, microbial dynamics and environmental footprint",0,Renewable_Energy_General,0.2
https://openalex.org/W3138654922,Specific and Cumulative Exhaust Gas Emissions in Micro-Scale Generators Fueled by Syngas from Biomass Gasification,2,Solar_Biomass_Production,0.6004005648360977
https://openalex.org/W1979967418,Regional-scale modelling of the cumulative impact of wind farms on bats,0,Renewable_Energy_General,0.2
https://openalex.org/W3210512672,Pongamia: A Possible Option for Degraded Land Restoration and Bioenergy Production in Indonesia,2,Solar_Biomass_Production,0.7457360207007293
https://openalex.org/W3206627573,GIS-based site suitability analysis and ecosystem services approach for supporting renewable energy development in south-central Chile,0,Renewable_Energy_General,0.2
https://openalex.org/W1582808559,Oberflächennahe Geothermie und ihre potenziellen Auswirkungen auf Grundwasserökosysteme,0,Renewable_Energy_General,0.2
https://openalex.org/W2129525858,Environmental assessment of sardine (Sardina pilchardus) purse seine fishery in Portugal with LCA methodology including biological impact categories,0,Renewable_Energy_General,0.2
https://openalex.org/W2795445150,Soil quality indicator response to land‐use change from annual to perennial bioenergy cropping systems in Germany,2,Solar_Biomass_Production,0.8036963773334374
https://openalex.org/W3133534213,Sustainability Assessment of Intensified Forestry—Forest Bioenergy versus Forest Biodiversity Targeting Forest Birds,0,Renewable_Energy_General,0.9008882226467453
https://openalex.org/W4304630474,Comparison of two hybrid renewable energy systems for a residential building based on sustainability assessment and emergy analysis,0,Renewable_Energy_General,0.2
https://openalex.org/W3213665215,Assessment of Durum Wheat (Triticum durum Desf.) Genotypes Diversity for the Integrated Production of Bioethanol and Grains,4,Hydropower_Aquatic,0.5914352207199197
https://openalex.org/W2058680248,Fish and sessile assemblages associated with wind-turbine constructions in the Baltic Sea,3,Wind_Energy_Impacts,0.5745404484456367
https://openalex.org/W4224081459,Assessment of flow ramping in water bodies impacted by hydropower operation in Norway – Is hydropower with environmental restrictions more sustainable?,0,Renewable_Energy_General,0.2
https://openalex.org/W1993566360,A system of systems approach to energy sustainability assessment: Are all renewables really green?,0,Renewable_Energy_General,0.2
https://openalex.org/W2765555454,Seasonal and diel patterns in cetacean use and foraging at a potential marine renewable energy site,0,Renewable_Energy_General,0.2
https://openalex.org/W4385658613,"Environmental and Socio-Economic Assessment of Biomass Pellets Biofuel in Hazara Division, Pakistan",2,Solar_Biomass_Production,0.9368040129051991
https://openalex.org/W2890050592,An ecosystem approach for studying the impact of offshore wind farms: a French case study,4,Hydropower_Aquatic,0.45612347805036324
https://openalex.org/W2509070480,A Fuzzy Rule-based Model for the Assessment of Macrobenthic Habitats under Hydropeaking Impact,4,Hydropower_Aquatic,0.7658603848450064
https://openalex.org/W4385661441,Renewable energies and biodiversity: Impact of ground‐mounted solar photovoltaic sites on bat activity,2,Solar_Biomass_Production,0.6164231113325668
https://openalex.org/W2761119566,The Role of Large and Small Scale Hydropower for Energy and Water Security in the Spanish Duero Basin,4,Hydropower_Aquatic,0.8491399858664909
https://openalex.org/W2052101960,Environmental assessment of black locust (Robinia pseudoacacia L.)-based ethanol as potential transport fuel,0,Renewable_Energy_General,0.2
https://openalex.org/W2048881612,Sustainable development as a guide to the energy technology revolution,0,Renewable_Energy_General,0.9875474337560554
https://openalex.org/W4280526879,A multi-objective decision-making model for renewable energy planning: The case of Turkey,0,Renewable_Energy_General,0.2
https://openalex.org/W1969068099,Estimates and correlates of bird and bat mortality at small wind turbine sites,0,Renewable_Energy_General,0.2
https://openalex.org/W2516906608,Comparing nekton distributions at two tidal energy sites suggests potential for generic environmental monitoring,4,Hydropower_Aquatic,0.507965219238751
https://openalex.org/W1503740240,Response of Fish Communities to Hydrological and Morphological Alterations in Hydropeaking Rivers of Austria,4,Hydropower_Aquatic,0.9190597522119891
https://openalex.org/W4317243028,Common Reed and Maize Silage Co-Digestion as a Pathway towards Sustainable Biogas Production,2,Solar_Biomass_Production,0.382207886673358
https://openalex.org/W2768053566,GIS-based assessment of the opportunities for small-scale pumped hydro energy storage in middle-mountain areas focusing on artificial landscape features,0,Renewable_Energy_General,0.2
https://openalex.org/W2770075007,Large-scale biofuels production: A possible threat to soil conservation and environmental services,0,Renewable_Energy_General,0.2
https://openalex.org/W3119237452,The biodiversity-wind energy-land use nexus in a global biodiversity hotspot,0,Renewable_Energy_General,0.6940944340425302
https://openalex.org/W2168135901,Global land-use implications of first and second generation biofuel targets,0,Renewable_Energy_General,0.2
https://openalex.org/W2064783726,Environmental aspects of fiber crops cultivation and use,0,Renewable_Energy_General,0.2
https://openalex.org/W3101541863,Evaluating potential effects of solar power facilities on wildlife from an animal behavior perspective,3,Wind_Energy_Impacts,0.6739925407221512
https://openalex.org/W4327757434,A biorefinery platform to valorize organic fraction of municipal solid waste to biofuels: An early environmental sustainability guidance based on life cycle assessment,2,Solar_Biomass_Production,0.8382796356173056
https://openalex.org/W2964450217,Strategic Environmental Impact Assessment for Onshore Windfarm Siting in Greece,3,Wind_Energy_Impacts,0.43647693643891083
https://openalex.org/W3009369537,Towards more sustainable bioenergy production – forest owners’ readiness for change,0,Renewable_Energy_General,0.8393207764008832
https://openalex.org/W1968973886,A modelling approach to infer the effects of wind farms on landscape connectivity for bats,0,Renewable_Energy_General,0.2
https://openalex.org/W4283316655,Effects of Photovoltaic Solar Farms on Microclimate and Vegetation Diversity,2,Solar_Biomass_Production,0.9363193316595294
https://openalex.org/W4387025428,Is it safe for honey bee colonies to locate apiaries near wind turbines?,3,Wind_Energy_Impacts,0.6826165907774217
https://openalex.org/W1810469962,Upland raptors and the assessment of wind farm impacts,3,Wind_Energy_Impacts,0.9942024540543207
https://openalex.org/W4226445431,Artificial hard-substrate colonisation in the offshore Hywind Scotland Pilot Park,4,Hydropower_Aquatic,0.527003081128691
https://openalex.org/W4313595781,The Financial and Environmental Consequences of Renewable Energy Exclusion Zones,0,Renewable_Energy_General,0.9893159109434825
https://openalex.org/W2486045170,Constant and seasonal drivers of bird communities in a wind farm: implications for conservation,3,Wind_Energy_Impacts,0.8035833798272495
https://openalex.org/W3136840866,The socio-economic and environmental importance of developing biofuels: the Ukrainian case on the international arena,1,Land_Use_Bioenergy,0.5181755380727091
https://openalex.org/W1926844386,Practical management of cumulative anthropogenic impacts with working marine examples,3,Wind_Energy_Impacts,0.6845391145555864
https://openalex.org/W2110307775,The environmental interactions of tidal and wave energy generation devices,0,Renewable_Energy_General,0.2
https://openalex.org/W4362465143,Posidonia oceanica Balls (Egagropili) from Kefalonia Island Evaluated as Alternative Biomass Source for Green Energy,4,Hydropower_Aquatic,0.5413862504184141
https://openalex.org/W4366526259,The use of solar farms by bats in mosaic landscapes: Implications for conservation,3,Wind_Energy_Impacts,0.596056269151721
https://openalex.org/W1985685786,"Effects of Energy Wood Harvesting on Timber Production Potential and Biological Diversity in North Karelia, Finland",4,Hydropower_Aquatic,0.4923166483087827
https://openalex.org/W2163012569,Assessing wave energy effects on biodiversity: the Wave Hub experience,3,Wind_Energy_Impacts,0.5829461352726657
https://openalex.org/W3099861940,Cumulative effects of marine renewable energy and climate change on ecosystem properties: Sensitivity of ecological network analysis,4,Hydropower_Aquatic,0.5657591121060999
https://openalex.org/W2055249459,Soil microbial biomass C and N changes in relation to forest conversion in the Northwestern Turkey,2,Solar_Biomass_Production,0.4844016773719836
https://openalex.org/W4220655872,"Socio-economic trajectories, urban area expansion and ecosystem conservation affect global potential supply of bioenergy",0,Renewable_Energy_General,0.9927868930840363
https://openalex.org/W2811226210,The ecosystem approach in ecological impact assessment: Lessons learned from windfarm developments on peatlands in Scotland,0,Renewable_Energy_General,0.2
https://openalex.org/W2972584483,Opportunities for tidal range projects beyond energy generation: Using Mersey barrage as a case study,0,Renewable_Energy_General,0.552217576966386
https://openalex.org/W2162993252,Can large-scale biofuels production be sustainable by 2020?,0,Renewable_Energy_General,0.2
https://openalex.org/W3030166487,Wildlife and infrastructure: impact of wind turbines on bats in the Black Sea coast region,0,Renewable_Energy_General,0.2
https://openalex.org/W2144208886,Environmental Dimensions of Bioenergy Development Les dimensions environnementales du développement des bioénergies Ökologische Dimensionen in der Entwicklung im Bereich Bioenergie,0,Renewable_Energy_General,0.9913738192001355
https://openalex.org/W2507217159,Coexistence dilemmas in European marine spatial planning practices. The case of marine renewables and marine protected areas,0,Renewable_Energy_General,0.2
https://openalex.org/W2800277589,"Predicting Migratory Corridors of White Storks, Ciconia ciconia, to Enhance Sustainable Wind Energy Planning: A Data-Driven Agent-Based Model",3,Wind_Energy_Impacts,0.7813935302558793
https://openalex.org/W2885291837,Estimating habitat loss due to wind turbine avoidance by bats: Implications for European siting guidance,0,Renewable_Energy_General,0.2
https://openalex.org/W4281704688,Spatial parameters for the development of floating wind farms in Greece,3,Wind_Energy_Impacts,0.6808951433902797
https://openalex.org/W1657212401,Underwater Noise from a Wave Energy Converter Is Unlikely to Affect Marine Mammals,3,Wind_Energy_Impacts,0.7256050210960304
https://openalex.org/W4295183082,On marine wind power expressiveness: Not just an issue of visual impact,0,Renewable_Energy_General,0.7687514734029779
https://openalex.org/W2916417040,Sustainably reconciling offshore renewable energy with Natura 2000 sites: An interim adaptive management framework,0,Renewable_Energy_General,0.2
https://openalex.org/W4381486687,Economic trade-offs in marine resource use between offshore wind farms and fisheries in Scottish waters,0,Renewable_Energy_General,0.2
https://openalex.org/W2799271865,Sustainable Management of Oleaginous Trees as a Source for Renewable Energy Supply and Climate Change Mitigation: A Case Study in China,0,Renewable_Energy_General,0.6100290049817925
https://openalex.org/W2135921508,Energy balance and environmental impact analysis of marine microalgal biomass production for biodiesel generation in a photobioreactor pilot plant,0,Renewable_Energy_General,0.2
https://openalex.org/W2336015642,Wind power externalities: A meta-analysis,0,Renewable_Energy_General,0.2
https://openalex.org/W2061392450,Short-term responses of soil decomposer and plant communities to stump harvesting in boreal forests,0,Renewable_Energy_General,0.2
https://openalex.org/W4297200535,"Environmental assessment of a heating, cooling and electric energy grid from a geothermal source in Southern Italy",0,Renewable_Energy_General,0.2
https://openalex.org/W2970093501,"The sustainability of woody biomass feedstock production and landscape management: land use, phytoremediation, biodiversity, and wildlife habitats",0,Renewable_Energy_General,0.41090993863206793
https://openalex.org/W4282574514,"Multi-Criteria Assessment for City-Wide Rooftop Solar PV Deployment: A Case Study of Bandung, Indonesia",0,Renewable_Energy_General,0.5633307196328987
https://openalex.org/W4385824658,Integrated environmental accounting of a geothermal grid,0,Renewable_Energy_General,0.2
https://openalex.org/W2168526416,Trade‐offs between land and water requirements for large‐scale bioenergy production,0,Renewable_Energy_General,0.9941322380408879
https://openalex.org/W3155371817,Miscanthus biochar value chain - A review,0,Renewable_Energy_General,0.2
https://openalex.org/W2065518213,Ecological impacts of small hydropower plants on headwater stream fish: from individual to community effects,4,Hydropower_Aquatic,0.9917175154556912
https://openalex.org/W2030941802,The impact of sustainability criteria on the costs and potentials of bioenergy production – Applied for case studies in Brazil and Ukraine,0,Renewable_Energy_General,0.2
https://openalex.org/W2795579242,Regional-scale patterns in harbour porpoise occupancy of tidal stream environments,3,Wind_Energy_Impacts,0.8682047994043577
https://openalex.org/W1606193385,The development and use of individuals‐based models to predict the effects of habitat loss and disturbance on waders and waterfowl,3,Wind_Energy_Impacts,0.9929828189849697
https://openalex.org/W2109750684,Simple and low-cost method of planning for tree growth and lifetime effects on solar photovoltaic systems performance,0,Renewable_Energy_General,0.2
https://openalex.org/W4205890367,Potential for hydrogen production from sustainable biomass with carbon capture and storage,2,Solar_Biomass_Production,0.37166959312300163
https://openalex.org/W2044057886,Sustainability analysis of a society based on exergy studies – a case study of the island of Samsø (Denmark),0,Renewable_Energy_General,0.2
https://openalex.org/W2039741554,Design and modeling of sustainable bioethanol supply chain by minimizing the total ecological footprint in life cycle perspective,0,Renewable_Energy_General,0.2
https://openalex.org/W2598839665,Comparative studies reveal variability in the use of tidal stream environments by seabirds,0,Renewable_Energy_General,0.2
https://openalex.org/W2563703296,A sound approach to assessing the impact of underwater noise on marine fishes and invertebrates,3,Wind_Energy_Impacts,0.7333811826904558
https://openalex.org/W4307573405,Sustainability of photovoltaic technologies in future net‐zero emissions scenarios,2,Solar_Biomass_Production,0.6932666329162213
https://openalex.org/W4385581341,Research on coupled socio‐ecohydrological systems—implementing a highly integrative and interdisciplinary research agenda in the Doctoral School “Human River Systems in the 21st Century (<scp>HR21</scp>)”,0,Renewable_Energy_General,0.6173685345041245
https://openalex.org/W4365791470,"The Future of the EU Bioenergy Sector: Economic, Environmental, Social, and Legislative Challenges",0,Renewable_Energy_General,0.2
https://openalex.org/W2471335772,Full environmental life cycle cost analysis of concentrating solar power technology: Contribution of externalities to overall energy costs,0,Renewable_Energy_General,0.2
https://openalex.org/W2915007068,Detection of Visual Signatures of Marine Mammals and Fish within Marine Renewable Energy Farms using Multibeam Imaging Sonar,4,Hydropower_Aquatic,0.5705130980576345
https://openalex.org/W2802650630,Planning ground based utility scale solar energy as green infrastructure to enhance ecosystem services,0,Renewable_Energy_General,0.2
https://openalex.org/W2143626721,Root architecture and allocation patterns of eight native tropical species with different successional status used in open-grown mixed plantations in Panama,0,Renewable_Energy_General,0.2
https://openalex.org/W2025165369,A GIS modelling framework to evaluate marine spatial planning scenarios: Co-location of offshore wind farms and aquaculture in the German EEZ,0,Renewable_Energy_General,0.2
https://openalex.org/W2972773913,Avian vulnerability to wind farm collision through the year: Insights from lesser black‐backed gulls (<i>Larus fuscus</i>) tracked from multiple breeding colonies,3,Wind_Energy_Impacts,0.938000571459396
https://openalex.org/W2085703438,Wind power plants and the conservation of birds and bats in Spain: a geographical assessment,0,Renewable_Energy_General,0.2
https://openalex.org/W2064590386,IEA joint trials: New lessons from old plantations,0,Renewable_Energy_General,0.2
https://openalex.org/W2609881467,Environmental impact assessment of perennial crops cultivation on marginal soils in the Mediterranean Region,0,Renewable_Energy_General,0.2
https://openalex.org/W2953312981,Environmental impacts of biogas production from grass: Role of co-digestion and pretreatment at harvesting time,0,Renewable_Energy_General,0.2
https://openalex.org/W3181250695,"Elucidating the key factors in semicontinuous anaerobic digestion of urban biowaste: The crucial role of sludge addition in process stability, microbial community enrichment and methane production",0,Renewable_Energy_General,0.2
https://openalex.org/W4383618716,Solar power plant site selection modeling for sensitive ecosystems,0,Renewable_Energy_General,0.2
https://openalex.org/W4210243804,"The effects of integrated food and bioenergy cropping systems on crop yields, soil health, and biomass quality: The EU and Brazilian experience",2,Solar_Biomass_Production,0.7299121509180276
https://openalex.org/W4206407302,A life cycle assessment comparison of materials for a tidal stream turbine blade,2,Solar_Biomass_Production,0.7806297874110287
https://openalex.org/W3087585966,Short rotation coppice of leguminous tree Leucaena spp. improves soil fertility while producing high biomass yields in Mediterranean environment,0,Renewable_Energy_General,0.2
https://openalex.org/W2732923288,"Biodiversity characterisation and hydrodynamic consequences of marine fouling communities on marine renewable energy infrastructure in the Orkney Islands Archipelago, Scotland, UK",3,Wind_Energy_Impacts,0.7525781833663006
https://openalex.org/W2328161831,Effects of an offshore wind farm on temporal and spatial patterns in the demersal fish community,4,Hydropower_Aquatic,0.4748728585495464
https://openalex.org/W2108469368,Effects of digestates from different biogas production systems on above and belowground grass growth and the nitrogen status of the plant‐soil‐system,2,Solar_Biomass_Production,0.6811731113371247
https://openalex.org/W2790114337,Designing landscapes for sustainable outcomes – The case of advanced biofuels,0,Renewable_Energy_General,0.2
https://openalex.org/W4223523542,Hotspots in the grid: Avian sensitivity and vulnerability to collision risk from energy infrastructure interactions in Europe and North Africa,3,Wind_Energy_Impacts,0.9946523978913645
https://openalex.org/W2122167393,How effective are the sustainability criteria accompanying the European Union 2020 biofuel targets?,0,Renewable_Energy_General,0.991459239211853
https://openalex.org/W2053301403,Coastal eutrophication in Europe caused by production of energy crops,0,Renewable_Energy_General,0.2
https://openalex.org/W2921424821,Biogas production by means of an anaerobic-digestion plant in France: LCA of greenhouse-gas emissions and other environmental indicators,0,Renewable_Energy_General,0.2
https://openalex.org/W3170423277,Assessment of the water footprint for the European power sector during the transition towards a 100% renewable energy system,0,Renewable_Energy_General,0.6420881722652979
https://openalex.org/W4284968463,Activity of forest specialist bats decreases towards wind turbines at forest sites,3,Wind_Energy_Impacts,0.8606866896300331
https://openalex.org/W2001127887,Epibenthic Assessment of a Renewable Tidal Energy Site,3,Wind_Energy_Impacts,0.44933003662066207
https://openalex.org/W3041973298,Long- and Short-Term Comparative Analysis of Renewable Energy Sources,4,Hydropower_Aquatic,0.4482744757556903
https://openalex.org/W2849790921,Optimisation of biogas generation from brown seaweed residues: Compositional and geographical parameters affecting the viability of a biorefinery concept,0,Renewable_Energy_General,0.2
https://openalex.org/W2970749968,Land use conflicts between biomass and power production – citizens’ participation in the technology development of Agrophotovoltaics,0,Renewable_Energy_General,0.6653928955350211
https://openalex.org/W4229449150,Plant power: Burning biomass instead of coal can help fight climate change—but only if done right,0,Renewable_Energy_General,0.8165065754165831
